store_id,merchant_id,server_id,customer_id,acq_channel,signup_month,country
M030-ST5,M030,S03,C022265,promo,2026-09,MY
M030-ST5,M030,S03,C022266,organic,2026-09,MY
M030-ST5,M030,S03,C022267,merchant-referral,2026-09,MY
M030-ST5,M030,S03,C022268,promo,2026-09,MY
M030-ST5,M030,S03,C022269,promo,2026-09,MY
M030-ST5,M030,S03,C022270,paid-social,2026-09,MY
M030-ST5,M030,S03,C022271,promo,2026-09,MY
M030-ST5,M030,S03,C022272,organic,2026-09,MY
M030-ST5,M030,S03,C022273,paid-social,2026-09,MY
M030-ST5,M030,S03,C022274,promo,2026-09,MY
M030-ST5,M030,S03,C022275,organic,2026-09,MY
M030-ST5,M030,S03,C022276,organic,2026-09,MY
M030-ST5,M030,S03,C022277,organic,2026-09,MY
M030-ST6,M030,S03,C022278,paid-social,2022-05,MY
M030-ST6,M030,S03,C022279,merchant-referral,2022-05,MY
M030-ST6,M030,S03,C022280,merchant-referral,2022-05,MY
M030-ST6,M030,S03,C022281,organic,2022-06,MY
M030-ST6,M030,S03,C022282,merchant-referral,2022-06,MY
M030-ST6,M030,S03,C022283,paid-social,2022-07,MY
M030-ST6,M030,S03,C022284,promo,2022-07,MY
M030-ST6,M030,S03,C022285,promo,2022-07,MY
M030-ST6,M030,S03,C022286,promo,2022-07,MY
M030-ST6,M030,S03,C022287,promo,2022-07,MY
M030-ST6,M030,S03,C022288,promo,2022-07,MY
M030-ST6,M030,S03,C022289,merchant-referral,2022-07,MY
M030-ST6,M030,S03,C022290,organic,2022-08,MY
M030-ST6,M030,S03,C022291,merchant-referral,2022-08,MY
M030-ST6,M030,S03,C022292,organic,2022-08,MY
M030-ST6,M030,S03,C022293,merchant-referral,2022-09,MY
M030-ST6,M030,S03,C022294,paid-social,2022-09,MY
M030-ST6,M030,S03,C022295,merchant-referral,2022-09,MY
M030-ST6,M030,S03,C022296,organic,2022-09,MY
M030-ST6,M030,S03,C022297,organic,2022-10,MY
M030-ST6,M030,S03,C022298,promo,2022-10,MY
M030-ST6,M030,S03,C022299,merchant-referral,2022-10,MY
M030-ST6,M030,S03,C022300,paid-social,2022-10,MY
M030-ST6,M030,S03,C022301,promo,2022-10,MY
M030-ST6,M030,S03,C022302,organic,2022-10,MY
M030-ST6,M030,S03,C022303,merchant-referral,2022-10,MY
M030-ST6,M030,S03,C022304,organic,2022-10,MY
M030-ST6,M030,S03,C022305,organic,2022-10,MY
M030-ST6,M030,S03,C022306,organic,2022-11,MY
M030-ST6,M030,S03,C022307,organic,2022-11,MY
M030-ST6,M030,S03,C022308,promo,2022-11,MY
M030-ST6,M030,S03,C022309,organic,2022-11,MY
M030-ST6,M030,S03,C022310,merchant-referral,2022-11,MY
M030-ST6,M030,S03,C022311,organic,2022-11,MY
M030-ST6,M030,S03,C022312,paid-social,2022-12,MY
M030-ST6,M030,S03,C022313,merchant-referral,2022-12,MY
M030-ST6,M030,S03,C022314,promo,2022-12,MY
M030-ST6,M030,S03,C022315,promo,2022-12,MY
M030-ST6,M030,S03,C022316,merchant-referral,2022-12,MY
M030-ST6,M030,S03,C022317,organic,2022-12,MY
M030-ST6,M030,S03,C022318,organic,2022-12,MY
M030-ST6,M030,S03,C022319,merchant-referral,2022-12,MY
M030-ST6,M030,S03,C022320,merchant-referral,2022-12,MY
M030-ST6,M030,S03,C022321,merchant-referral,2023-01,MY
M030-ST6,M030,S03,C022322,promo,2023-01,MY
M030-ST6,M030,S03,C022323,paid-social,2023-01,MY
M030-ST6,M030,S03,C022324,organic,2023-01,MY
M030-ST6,M030,S03,C022325,organic,2023-01,MY
M030-ST6,M030,S03,C022326,organic,2023-02,MY
M030-ST6,M030,S03,C022327,organic,2023-02,MY
M030-ST6,M030,S03,C022328,merchant-referral,2023-02,MY
M030-ST6,M030,S03,C022329,organic,2023-02,MY
M030-ST6,M030,S03,C022330,organic,2023-02,MY
M030-ST6,M030,S03,C022331,organic,2023-02,MY
M030-ST6,M030,S03,C022332,promo,2023-02,MY
M030-ST6,M030,S03,C022333,merchant-referral,2023-02,MY
M030-ST6,M030,S03,C022334,paid-social,2023-02,MY
M030-ST6,M030,S03,C022335,paid-social,2023-03,MY
M030-ST6,M030,S03,C022336,promo,2023-03,MY
M030-ST6,M030,S03,C022337,paid-social,2023-03,MY
M030-ST6,M030,S03,C022338,organic,2023-03,MY
M030-ST6,M030,S03,C022339,promo,2023-03,MY
M030-ST6,M030,S03,C022340,merchant-referral,2023-03,MY
M030-ST6,M030,S03,C022341,paid-social,2023-03,MY
M030-ST6,M030,S03,C022342,organic,2023-04,MY
M030-ST6,M030,S03,C022343,promo,2023-04,MY
M030-ST6,M030,S03,C022344,organic,2023-04,MY
M030-ST6,M030,S03,C022345,promo,2023-05,MY
M030-ST6,M030,S03,C022346,organic,2023-05,MY
M030-ST6,M030,S03,C022347,paid-social,2023-05,MY
M030-ST6,M030,S03,C022348,paid-social,2023-05,MY
M030-ST6,M030,S03,C022349,organic,2023-06,MY
M030-ST6,M030,S03,C022350,paid-social,2023-06,MY
M030-ST6,M030,S03,C022351,organic,2023-06,MY
M030-ST6,M030,S03,C022352,merchant-referral,2023-06,MY
M030-ST6,M030,S03,C022353,paid-social,2023-06,MY
M030-ST6,M030,S03,C022354,promo,2023-06,MY
M030-ST6,M030,S03,C022355,organic,2023-06,MY
M030-ST6,M030,S03,C022356,organic,2023-06,MY
M030-ST6,M030,S03,C022357,organic,2023-06,MY
M030-ST6,M030,S03,C022358,organic,2023-06,MY
M030-ST6,M030,S03,C022359,organic,2023-06,MY
M030-ST6,M030,S03,C022360,promo,2023-07,MY
M030-ST6,M030,S03,C022361,merchant-referral,2023-07,MY
M030-ST6,M030,S03,C022362,organic,2023-07,MY
M030-ST6,M030,S03,C022363,organic,2023-07,MY
M030-ST6,M030,S03,C022364,organic,2023-07,MY
M030-ST6,M030,S03,C022365,merchant-referral,2023-07,MY
M030-ST6,M030,S03,C022366,organic,2023-07,MY
M030-ST6,M030,S03,C022367,promo,2023-07,MY
M030-ST6,M030,S03,C022368,organic,2023-07,MY
M030-ST6,M030,S03,C022369,paid-social,2023-07,MY
M030-ST6,M030,S03,C022370,promo,2023-07,MY
M030-ST6,M030,S03,C022371,organic,2023-07,MY
M030-ST7,M030,S03,C022372,organic,2022-03,MY
M030-ST7,M030,S03,C022373,merchant-referral,2022-03,MY
M030-ST7,M030,S03,C022374,paid-social,2022-04,MY
M030-ST7,M030,S03,C022375,merchant-referral,2022-04,MY
M030-ST7,M030,S03,C022376,merchant-referral,2022-04,MY
M030-ST7,M030,S03,C022377,organic,2022-04,MY
M030-ST7,M030,S03,C022378,merchant-referral,2022-04,MY
M030-ST7,M030,S03,C022379,paid-social,2022-05,MY
M030-ST7,M030,S03,C022380,merchant-referral,2022-05,MY
M030-ST7,M030,S03,C022381,organic,2022-05,MY
M030-ST7,M030,S03,C022382,merchant-referral,2022-06,MY
M030-ST7,M030,S03,C022383,promo,2022-06,MY
M030-ST7,M030,S03,C022384,paid-social,2022-06,MY
M030-ST7,M030,S03,C022385,promo,2022-06,MY
M030-ST7,M030,S03,C022386,promo,2022-06,MY
M030-ST7,M030,S03,C022387,merchant-referral,2022-06,MY
M030-ST7,M030,S03,C022388,organic,2022-07,MY
M030-ST7,M030,S03,C022389,organic,2022-07,MY
M030-ST7,M030,S03,C022390,organic,2022-07,MY
M030-ST7,M030,S03,C022391,organic,2022-07,MY
M030-ST7,M030,S03,C022392,promo,2022-07,MY
M030-ST7,M030,S03,C022393,merchant-referral,2022-08,MY
M030-ST7,M030,S03,C022394,organic,2022-08,MY
M030-ST7,M030,S03,C022395,organic,2022-08,MY
M030-ST7,M030,S03,C022396,paid-social,2022-08,MY
M030-ST7,M030,S03,C022397,merchant-referral,2022-08,MY
M030-ST7,M030,S03,C022398,promo,2022-09,MY
M030-ST7,M030,S03,C022399,paid-social,2022-09,MY
M030-ST7,M030,S03,C022400,merchant-referral,2022-09,MY
M030-ST7,M030,S03,C022401,merchant-referral,2022-09,MY
M030-ST7,M030,S03,C022402,merchant-referral,2022-09,MY
M030-ST7,M030,S03,C022403,merchant-referral,2022-09,MY
M030-ST7,M030,S03,C022404,merchant-referral,2022-09,MY
M030-ST7,M030,S03,C022405,promo,2022-09,MY
M030-ST7,M030,S03,C022406,merchant-referral,2022-10,MY
M030-ST7,M030,S03,C022407,paid-social,2022-10,MY
M030-ST7,M030,S03,C022408,paid-social,2022-10,MY
M030-ST7,M030,S03,C022409,organic,2022-10,MY
M030-ST7,M030,S03,C022410,promo,2022-10,MY
M030-ST7,M030,S03,C022411,organic,2022-10,MY
M030-ST7,M030,S03,C022412,organic,2022-10,MY
M030-ST7,M030,S03,C022413,organic,2022-10,MY
M030-ST7,M030,S03,C022414,organic,2022-10,MY
M030-ST7,M030,S03,C022415,organic,2022-10,MY
M030-ST7,M030,S03,C022416,paid-social,2022-10,MY
M030-ST7,M030,S03,C022417,merchant-referral,2022-10,MY
M030-ST7,M030,S03,C022418,organic,2022-10,MY
M030-ST7,M030,S03,C022419,merchant-referral,2022-10,MY
M030-ST7,M030,S03,C022420,merchant-referral,2022-11,MY
M030-ST7,M030,S03,C022421,paid-social,2022-11,MY
M030-ST7,M030,S03,C022422,organic,2022-11,MY
M030-ST7,M030,S03,C022423,promo,2022-11,MY
M030-ST7,M030,S03,C022424,organic,2022-11,MY
M030-ST7,M030,S03,C022425,organic,2022-11,MY
M030-ST7,M030,S03,C022426,merchant-referral,2022-12,MY
M030-ST7,M030,S03,C022427,paid-social,2022-12,MY
M030-ST7,M030,S03,C022428,organic,2022-12,MY
M030-ST7,M030,S03,C022429,merchant-referral,2022-12,MY
M030-ST7,M030,S03,C022430,organic,2022-12,MY
M030-ST7,M030,S03,C022431,organic,2022-12,MY
M030-ST7,M030,S03,C022432,organic,2022-12,MY
M030-ST7,M030,S03,C022433,organic,2022-12,MY
M030-ST7,M030,S03,C022434,promo,2022-12,MY
M030-ST7,M030,S03,C022435,paid-social,2022-12,MY
M030-ST7,M030,S03,C022436,merchant-referral,2022-12,MY
M030-ST7,M030,S03,C022437,paid-social,2022-12,MY
M030-ST7,M030,S03,C022438,organic,2022-12,MY
M030-ST7,M030,S03,C022439,organic,2022-12,MY
M030-ST7,M030,S03,C022440,organic,2023-01,MY
M030-ST7,M030,S03,C022441,organic,2023-01,MY
M030-ST7,M030,S03,C022442,organic,2023-01,MY
M030-ST7,M030,S03,C022443,paid-social,2023-01,MY
M030-ST7,M030,S03,C022444,merchant-referral,2023-01,MY
M030-ST7,M030,S03,C022445,organic,2023-02,MY
M030-ST7,M030,S03,C022446,organic,2023-02,MY
M030-ST7,M030,S03,C022447,organic,2023-02,MY
M030-ST7,M030,S03,C022448,organic,2023-02,MY
M030-ST7,M030,S03,C022449,organic,2023-02,MY
M030-ST7,M030,S03,C022450,organic,2023-03,MY
M030-ST7,M030,S03,C022451,organic,2023-03,MY
M030-ST7,M030,S03,C022452,organic,2023-03,MY
M030-ST7,M030,S03,C022453,paid-social,2023-03,MY
M030-ST7,M030,S03,C022454,merchant-referral,2023-03,MY
M030-ST7,M030,S03,C022455,organic,2023-03,MY
M030-ST7,M030,S03,C022456,organic,2023-03,MY
M030-ST7,M030,S03,C022457,paid-social,2023-03,MY
M030-ST7,M030,S03,C022458,organic,2023-03,MY
M030-ST7,M030,S03,C022459,organic,2023-03,MY
M030-ST7,M030,S03,C022460,organic,2023-03,MY
M030-ST7,M030,S03,C022461,promo,2023-03,MY
M030-ST7,M030,S03,C022462,organic,2023-04,MY
M030-ST7,M030,S03,C022463,merchant-referral,2023-04,MY
M030-ST7,M030,S03,C022464,organic,2023-04,MY
M030-ST7,M030,S03,C022465,organic,2023-04,MY
M030-ST7,M030,S03,C022466,organic,2023-04,MY
M030-ST7,M030,S03,C022467,promo,2023-04,MY
M030-ST7,M030,S03,C022468,promo,2023-04,MY
M030-ST7,M030,S03,C022469,promo,2023-04,MY
M030-ST7,M030,S03,C022470,organic,2023-04,MY
M030-ST7,M030,S03,C022471,merchant-referral,2023-04,MY
M030-ST7,M030,S03,C022472,organic,2023-05,MY
M030-ST7,M030,S03,C022473,organic,2023-05,MY
M030-ST7,M030,S03,C022474,paid-social,2023-05,MY
M030-ST7,M030,S03,C022475,merchant-referral,2023-05,MY
M030-ST7,M030,S03,C022476,merchant-referral,2023-05,MY
M030-ST7,M030,S03,C022477,organic,2023-05,MY
M030-ST7,M030,S03,C022478,organic,2023-05,MY
M030-ST7,M030,S03,C022479,paid-social,2023-05,MY
M030-ST7,M030,S03,C022480,organic,2023-05,MY
M030-ST7,M030,S03,C022481,merchant-referral,2023-06,MY
M030-ST7,M030,S03,C022482,promo,2023-06,MY
M030-ST7,M030,S03,C022483,paid-social,2023-06,MY
M030-ST7,M030,S03,C022484,organic,2023-06,MY
M030-ST7,M030,S03,C022485,organic,2023-06,MY
M030-ST7,M030,S03,C022486,organic,2023-07,MY
M030-ST7,M030,S03,C022487,merchant-referral,2023-07,MY
M030-ST7,M030,S03,C022488,merchant-referral,2023-07,MY
M030-ST7,M030,S03,C022489,merchant-referral,2023-07,MY
M030-ST7,M030,S03,C022490,organic,2023-07,MY
M030-ST7,M030,S03,C022491,merchant-referral,2023-07,MY
M030-ST7,M030,S03,C022492,organic,2023-08,MY
M030-ST7,M030,S03,C022493,paid-social,2023-08,MY
M030-ST7,M030,S03,C022494,organic,2023-08,MY
M030-ST7,M030,S03,C022495,organic,2023-08,MY
M030-ST7,M030,S03,C022496,promo,2023-08,MY
M030-ST7,M030,S03,C022497,paid-social,2023-08,MY
M030-ST7,M030,S03,C022498,organic,2023-08,MY
M030-ST7,M030,S03,C022499,organic,2023-08,MY
M030-ST7,M030,S03,C022500,promo,2023-08,MY
M030-ST7,M030,S03,C022501,paid-social,2023-08,MY
M030-ST7,M030,S03,C022502,merchant-referral,2023-08,MY
M030-ST7,M030,S03,C022503,promo,2023-08,MY
M030-ST7,M030,S03,C022504,paid-social,2023-09,MY
M030-ST7,M030,S03,C022505,organic,2023-09,MY
M030-ST7,M030,S03,C022506,organic,2023-09,MY
M030-ST7,M030,S03,C022507,organic,2023-09,MY
M030-ST7,M030,S03,C022508,organic,2023-09,MY
M030-ST7,M030,S03,C022509,merchant-referral,2023-09,MY
M030-ST7,M030,S03,C022510,organic,2023-10,MY
M030-ST7,M030,S03,C022511,promo,2023-10,MY
M030-ST7,M030,S03,C022512,merchant-referral,2023-10,MY
M030-ST7,M030,S03,C022513,paid-social,2023-10,MY
M030-ST7,M030,S03,C022514,merchant-referral,2023-10,MY
M030-ST7,M030,S03,C022515,organic,2023-10,MY
M030-ST7,M030,S03,C022516,organic,2023-10,MY
M030-ST7,M030,S03,C022517,organic,2023-10,MY
M030-ST7,M030,S03,C022518,merchant-referral,2023-10,MY
M030-ST7,M030,S03,C022519,promo,2023-10,MY
M030-ST7,M030,S03,C022520,organic,2023-10,MY
M030-ST7,M030,S03,C022521,organic,2023-10,MY
M030-ST7,M030,S03,C022522,merchant-referral,2023-11,MY
M030-ST7,M030,S03,C022523,organic,2023-11,MY
M030-ST7,M030,S03,C022524,organic,2023-11,MY
M030-ST7,M030,S03,C022525,organic,2023-11,MY
M030-ST7,M030,S03,C022526,merchant-referral,2023-11,MY
M030-ST7,M030,S03,C022527,merchant-referral,2023-11,MY
M030-ST7,M030,S03,C022528,paid-social,2023-11,MY
M030-ST7,M030,S03,C022529,organic,2023-11,MY
M030-ST7,M030,S03,C022530,organic,2023-11,MY
M030-ST7,M030,S03,C022531,organic,2023-11,MY
M030-ST7,M030,S03,C022532,paid-social,2023-12,MY
M030-ST7,M030,S03,C022533,organic,2023-12,MY
M030-ST7,M030,S03,C022534,organic,2023-12,MY
M030-ST7,M030,S03,C022535,paid-social,2023-12,MY
M030-ST7,M030,S03,C022536,organic,2023-12,MY
M030-ST7,M030,S03,C022537,merchant-referral,2023-12,MY
M030-ST7,M030,S03,C022538,organic,2023-12,MY
M030-ST7,M030,S03,C022539,organic,2023-12,MY
M030-ST7,M030,S03,C022540,paid-social,2023-12,MY
M030-ST7,M030,S03,C022541,merchant-referral,2023-12,MY
M030-ST7,M030,S03,C022542,merchant-referral,2023-12,MY
M030-ST7,M030,S03,C022543,organic,2023-12,MY
M030-ST7,M030,S03,C022544,merchant-referral,2023-12,MY
M030-ST7,M030,S03,C022545,organic,2023-12,MY
M030-ST7,M030,S03,C022546,paid-social,2023-12,MY
M030-ST7,M030,S03,C022547,merchant-referral,2023-12,MY
M030-ST7,M030,S03,C022548,paid-social,2023-12,MY
M030-ST7,M030,S03,C022549,organic,2023-12,MY
M030-ST7,M030,S03,C022550,merchant-referral,2023-12,MY
M030-ST7,M030,S03,C022551,organic,2024-01,MY
M030-ST7,M030,S03,C022552,organic,2024-01,MY
M030-ST7,M030,S03,C022553,merchant-referral,2024-02,MY
M030-ST7,M030,S03,C022554,organic,2024-02,MY
M030-ST7,M030,S03,C022555,paid-social,2024-02,MY
M030-ST7,M030,S03,C022556,paid-social,2024-02,MY
M030-ST7,M030,S03,C022557,organic,2024-02,MY
M030-ST7,M030,S03,C022558,promo,2024-03,MY
M030-ST7,M030,S03,C022559,promo,2024-03,MY
M030-ST7,M030,S03,C022560,organic,2024-03,MY
M030-ST7,M030,S03,C022561,promo,2024-03,MY
M030-ST7,M030,S03,C022562,paid-social,2024-03,MY
M030-ST7,M030,S03,C022563,organic,2024-03,MY
M030-ST7,M030,S03,C022564,promo,2024-03,MY
M030-ST7,M030,S03,C022565,organic,2024-03,MY
M030-ST7,M030,S03,C022566,merchant-referral,2024-04,MY
M030-ST7,M030,S03,C022567,merchant-referral,2024-04,MY
M030-ST7,M030,S03,C022568,organic,2024-04,MY
M030-ST7,M030,S03,C022569,paid-social,2024-04,MY
M030-ST7,M030,S03,C022570,paid-social,2024-04,MY
M030-ST7,M030,S03,C022571,paid-social,2024-04,MY
M030-ST7,M030,S03,C022572,merchant-referral,2024-04,MY
M030-ST7,M030,S03,C022573,organic,2024-04,MY
M030-ST7,M030,S03,C022574,promo,2024-04,MY
M030-ST7,M030,S03,C022575,merchant-referral,2024-04,MY
M030-ST7,M030,S03,C022576,paid-social,2024-05,MY
M030-ST7,M030,S03,C022577,paid-social,2024-05,MY
M030-ST7,M030,S03,C022578,organic,2024-05,MY
M030-ST7,M030,S03,C022579,merchant-referral,2024-05,MY
M030-ST7,M030,S03,C022580,merchant-referral,2024-05,MY
M030-ST7,M030,S03,C022581,paid-social,2024-05,MY
M030-ST7,M030,S03,C022582,organic,2024-05,MY
M030-ST7,M030,S03,C022583,organic,2024-05,MY
M030-ST7,M030,S03,C022584,merchant-referral,2024-05,MY
M030-ST7,M030,S03,C022585,organic,2024-05,MY
M030-ST7,M030,S03,C022586,organic,2024-05,MY
M030-ST7,M030,S03,C022587,paid-social,2024-06,MY
M030-ST7,M030,S03,C022588,promo,2024-06,MY
M030-ST7,M030,S03,C022589,organic,2024-06,MY
M030-ST7,M030,S03,C022590,organic,2024-06,MY
M030-ST7,M030,S03,C022591,organic,2024-06,MY
M030-ST7,M030,S03,C022592,promo,2024-06,MY
M030-ST7,M030,S03,C022593,promo,2024-06,MY
M030-ST7,M030,S03,C022594,organic,2024-06,MY
M030-ST7,M030,S03,C022595,organic,2024-07,MY
M030-ST7,M030,S03,C022596,promo,2024-07,MY
M030-ST7,M030,S03,C022597,paid-social,2024-07,MY
M030-ST7,M030,S03,C022598,paid-social,2024-07,MY
M030-ST7,M030,S03,C022599,organic,2024-07,MY
M030-ST7,M030,S03,C022600,organic,2024-07,MY
M030-ST7,M030,S03,C022601,organic,2024-07,MY
M030-ST7,M030,S03,C022602,paid-social,2024-07,MY
M030-ST7,M030,S03,C022603,merchant-referral,2024-08,MY
M030-ST7,M030,S03,C022604,paid-social,2024-08,MY
M030-ST7,M030,S03,C022605,merchant-referral,2024-08,MY
M030-ST7,M030,S03,C022606,organic,2024-08,MY
M030-ST7,M030,S03,C022607,organic,2024-08,MY
M030-ST7,M030,S03,C022608,paid-social,2024-08,MY
M030-ST7,M030,S03,C022609,paid-social,2024-08,MY
M030-ST7,M030,S03,C022610,merchant-referral,2024-09,MY
M030-ST7,M030,S03,C022611,organic,2024-09,MY
M030-ST7,M030,S03,C022612,organic,2024-09,MY
M030-ST7,M030,S03,C022613,organic,2024-09,MY
M030-ST7,M030,S03,C022614,organic,2024-09,MY
M030-ST7,M030,S03,C022615,merchant-referral,2024-09,MY
M030-ST7,M030,S03,C022616,promo,2024-09,MY
M030-ST7,M030,S03,C022617,organic,2024-10,MY
M030-ST7,M030,S03,C022618,paid-social,2024-10,MY
M030-ST7,M030,S03,C022619,merchant-referral,2024-10,MY
M030-ST7,M030,S03,C022620,merchant-referral,2024-10,MY
M030-ST7,M030,S03,C022621,merchant-referral,2024-10,MY
M030-ST7,M030,S03,C022622,promo,2024-10,MY
M030-ST7,M030,S03,C022623,paid-social,2024-10,MY
M030-ST7,M030,S03,C022624,promo,2024-10,MY
M030-ST7,M030,S03,C022625,merchant-referral,2024-10,MY
M030-ST7,M030,S03,C022626,paid-social,2024-11,MY
M030-ST7,M030,S03,C022627,organic,2024-11,MY
M030-ST7,M030,S03,C022628,organic,2024-11,MY
M030-ST7,M030,S03,C022629,organic,2024-11,MY
M030-ST7,M030,S03,C022630,paid-social,2024-11,MY
M030-ST7,M030,S03,C022631,paid-social,2024-11,MY
M030-ST7,M030,S03,C022632,paid-social,2024-11,MY
M030-ST7,M030,S03,C022633,promo,2024-11,MY
M030-ST7,M030,S03,C022634,promo,2024-11,MY
M030-ST7,M030,S03,C022635,promo,2024-11,MY
M030-ST7,M030,S03,C022636,merchant-referral,2024-12,MY
M030-ST7,M030,S03,C022637,merchant-referral,2024-12,MY
M030-ST7,M030,S03,C022638,paid-social,2024-12,MY
M030-ST7,M030,S03,C022639,organic,2024-12,MY
M030-ST7,M030,S03,C022640,merchant-referral,2024-12,MY
M030-ST7,M030,S03,C022641,organic,2024-12,MY
M030-ST7,M030,S03,C022642,merchant-referral,2024-12,MY
M030-ST7,M030,S03,C022643,paid-social,2024-12,MY
M030-ST7,M030,S03,C022644,promo,2024-12,MY
M030-ST7,M030,S03,C022645,merchant-referral,2024-12,MY
M030-ST7,M030,S03,C022646,promo,2024-12,MY
M030-ST7,M030,S03,C022647,merchant-referral,2024-12,MY
M030-ST7,M030,S03,C022648,organic,2024-12,MY
M030-ST7,M030,S03,C022649,merchant-referral,2024-12,MY
M030-ST7,M030,S03,C022650,organic,2024-12,MY
M030-ST7,M030,S03,C022651,merchant-referral,2024-12,MY
M030-ST7,M030,S03,C022652,merchant-referral,2025-01,MY
M030-ST7,M030,S03,C022653,promo,2025-01,MY
M030-ST7,M030,S03,C022654,organic,2025-01,MY
M030-ST7,M030,S03,C022655,organic,2025-01,MY
M030-ST7,M030,S03,C022656,organic,2025-01,MY
M030-ST7,M030,S03,C022657,organic,2025-02,MY
M030-ST7,M030,S03,C022658,promo,2025-02,MY
M030-ST7,M030,S03,C022659,merchant-referral,2025-02,MY
M030-ST7,M030,S03,C022660,organic,2025-02,MY
M030-ST7,M030,S03,C022661,organic,2025-03,MY
M030-ST7,M030,S03,C022662,promo,2025-03,MY
M030-ST7,M030,S03,C022663,promo,2025-03,MY
M030-ST7,M030,S03,C022664,merchant-referral,2025-03,MY
M030-ST7,M030,S03,C022665,paid-social,2025-03,MY
M030-ST7,M030,S03,C022666,promo,2025-03,MY
M030-ST7,M030,S03,C022667,paid-social,2025-03,MY
M030-ST7,M030,S03,C022668,promo,2025-03,MY
M030-ST7,M030,S03,C022669,promo,2025-04,MY
M030-ST7,M030,S03,C022670,promo,2025-04,MY
M030-ST7,M030,S03,C022671,paid-social,2025-04,MY
M030-ST7,M030,S03,C022672,merchant-referral,2025-04,MY
M030-ST7,M030,S03,C022673,organic,2025-04,MY
M030-ST7,M030,S03,C022674,paid-social,2025-04,MY
M030-ST7,M030,S03,C022675,paid-social,2025-04,MY
M030-ST7,M030,S03,C022676,paid-social,2025-05,MY
M030-ST7,M030,S03,C022677,merchant-referral,2025-05,MY
M030-ST7,M030,S03,C022678,merchant-referral,2025-05,MY
M030-ST7,M030,S03,C022679,merchant-referral,2025-05,MY
M030-ST7,M030,S03,C022680,organic,2025-05,MY
M030-ST7,M030,S03,C022681,organic,2025-05,MY
M030-ST7,M030,S03,C022682,organic,2025-05,MY
M030-ST7,M030,S03,C022683,organic,2025-05,MY
M030-ST7,M030,S03,C022684,merchant-referral,2025-05,MY
M030-ST7,M030,S03,C022685,paid-social,2025-06,MY
M030-ST7,M030,S03,C022686,organic,2025-06,MY
M030-ST7,M030,S03,C022687,merchant-referral,2025-06,MY
M030-ST7,M030,S03,C022688,merchant-referral,2025-06,MY
M030-ST7,M030,S03,C022689,organic,2025-06,MY
M030-ST7,M030,S03,C022690,merchant-referral,2025-06,MY
M030-ST7,M030,S03,C022691,organic,2025-06,MY
M030-ST7,M030,S03,C022692,organic,2025-06,MY
M030-ST7,M030,S03,C022693,organic,2025-07,MY
M030-ST7,M030,S03,C022694,organic,2025-07,MY
M030-ST7,M030,S03,C022695,merchant-referral,2025-07,MY
M030-ST7,M030,S03,C022696,promo,2025-07,MY
M030-ST7,M030,S03,C022697,promo,2025-07,MY
M030-ST7,M030,S03,C022698,organic,2025-07,MY
M030-ST7,M030,S03,C022699,organic,2025-07,MY
M030-ST7,M030,S03,C022700,organic,2025-07,MY
M030-ST7,M030,S03,C022701,organic,2025-08,MY
M030-ST7,M030,S03,C022702,merchant-referral,2025-08,MY
M030-ST7,M030,S03,C022703,organic,2025-08,MY
M030-ST7,M030,S03,C022704,organic,2025-08,MY
M030-ST7,M030,S03,C022705,merchant-referral,2025-08,MY
M030-ST7,M030,S03,C022706,promo,2025-08,MY
M030-ST7,M030,S03,C022707,paid-social,2025-08,MY
M030-ST7,M030,S03,C022708,promo,2025-08,MY
M030-ST7,M030,S03,C022709,organic,2025-09,MY
M030-ST7,M030,S03,C022710,promo,2025-09,MY
M030-ST7,M030,S03,C022711,organic,2025-09,MY
M030-ST7,M030,S03,C022712,promo,2025-09,MY
M030-ST7,M030,S03,C022713,organic,2025-09,MY
M030-ST7,M030,S03,C022714,merchant-referral,2025-09,MY
M030-ST7,M030,S03,C022715,merchant-referral,2025-10,MY
M030-ST7,M030,S03,C022716,promo,2025-10,MY
M030-ST7,M030,S03,C022717,paid-social,2025-10,MY
M030-ST7,M030,S03,C022718,paid-social,2025-10,MY
M030-ST7,M030,S03,C022719,promo,2025-10,MY
M030-ST7,M030,S03,C022720,organic,2025-11,MY
M030-ST7,M030,S03,C022721,paid-social,2025-11,MY
M030-ST7,M030,S03,C022722,merchant-referral,2025-11,MY
M030-ST7,M030,S03,C022723,organic,2025-11,MY
M030-ST7,M030,S03,C022724,organic,2025-11,MY
M030-ST7,M030,S03,C022725,promo,2025-11,MY
M030-ST7,M030,S03,C022726,merchant-referral,2025-11,MY
M030-ST7,M030,S03,C022727,paid-social,2025-11,MY
M030-ST7,M030,S03,C022728,paid-social,2025-11,MY
M030-ST7,M030,S03,C022729,paid-social,2025-12,MY
M030-ST7,M030,S03,C022730,merchant-referral,2025-12,MY
M030-ST7,M030,S03,C022731,paid-social,2025-12,MY
M030-ST7,M030,S03,C022732,merchant-referral,2025-12,MY
M030-ST7,M030,S03,C022733,organic,2025-12,MY
M030-ST7,M030,S03,C022734,organic,2025-12,MY
M030-ST7,M030,S03,C022735,organic,2025-12,MY
M030-ST7,M030,S03,C022736,organic,2025-12,MY
M030-ST7,M030,S03,C022737,promo,2025-12,MY
M030-ST7,M030,S03,C022738,organic,2025-12,MY
M030-ST7,M030,S03,C022739,paid-social,2025-12,MY
M030-ST7,M030,S03,C022740,organic,2025-12,MY
